filename,title,description,type
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-52/acsd-60673-cart-price-rule-fix-for-multiple-payment-methods-at-checkout.md,'ACSD-60673: [!UICONTROL Cart Price Rule] issue fixed for multiple payment methods at checkout',Apply the ACSD-60673 patch to fix the Adobe Commerce issue where the discounts from a [!UICONTROL Cart Price Rule] that use a payment method condition are not always listed in the totals.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-52/acsd-60684-graphql-product-sorting-by-multiple-fields-does-not-work-as-expected.md,'ACSD-60684: [!DNL GraphQL] product sorting by multiple fields does not work as expected',Apply the ACSD-60684 patch to fix the Adobe Commerce issue where [!DNL GraphQL] product sorting by multiple fields doesn't work when the sorting is passed in variables.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-53/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.53',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.53.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-53/acsd-59930-improves-performance-of-company-flows.md,"""ACSD-59930: Improves performance of the company's flows""","Apply the ACSD-59930 patch to resolve the Adobe Commerce issue where a *Timeout* error is displayed in the admin panel when creating, saving, or deleting a company with an admin that has *1000+* addresses in the address book.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-53/acsd-61553-cart-price-rule-discounts-are-incorrectly-calculated-when-multiple-discounts-with-different-priorities-are-applied.md,'ACSD-61553: [!UICONTROL Cart Price Rule] is incorrectly calculated when multiple discounts with different priorities are applied',Apply the ACSD-61553 patch to resolve the Adobe Commerce issue where the [!UICONTROL Cart Price Rule] is incorrectly calculated when multiple discounts with different priorities are applied.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-53/acsd-60584-access-token-created-for-one-website-is-allowed-to-access-information-on-other-websites.md,'ACSD-60584: Access token created for one website is allowed to access information on other websites',Apply the ACSD-60584 patch to fix the issue where the access token created for the user on one website is allowed to access or change customer information on other websites.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-53/acsd-61528-retrieving-roles-using-graphql-returns-no-results.md,'ACSD-61528: Retrieving roles using GraphQL returns no results',Apply the ACSD-61528 patch to resolve the Adobe Commerce issue where retrieving roles from the company's administrator using GraphQL always returns a null result.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-53/acsd-48318-environment-emulation-nesting-error-in-system-log.md,'ACSD-48318: Environment emulation nesting error in `system.log`',Apply the ACSD-48318 patch to fix the Adobe Commerce issue where an error message *main.ERROR:Environment emulation nesting is not allowed* appears in `system.log` every time an invoice email is sent.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-53/acsd-60804-editing-customer-linked-to-deleted-company-causes-error.md,'ACSD-60804: Editing a customer associated with a deleted company results in an error',Apply the ACSD-60804 patch to fix the Adobe Commerce issue where editing a customer associated with a deleted company causes an error *Call to a member function getSuperUserId() on null*.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-53/acsd-61969-required-type-coupon-code-as-configured-in-uppercase-lowercase.md,'ACSD-61969: Required to type coupon code as configured in uppercase or lowercase',Apply the ACSD-61969 patch to fix the Adobe Commerce issue where a user is required to type in the coupon code exactly as it is configured in uppercase or lowercase.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-53/acsd-61133-sales-clean-quotes-cron-deletes-quotes-from-unapproved-purchase-orders.md,'ACSD-61133: `sales_clean_quotes` cron deletes quotes from unapproved purchase orders',Apply the ACSD-61133 patch to fix the Adobe Commerce issue where `sales_clean_quotes` cron deletes quotes from unapproved purchase orders.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-53/acsd-61667-improves-inventory-performance-for-creating-shipping.md,'ACSD-61667: Improves inventory performance for creating shipping',Apply the ACSD-60584 patch to enhance the inventory performance for creating shipping in case of many sources with in-store pickup.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-54/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.54',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.54.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-54/acsd-61134-braintree-vault-payment-method-is-automatically-deselected-in-the-checkout-workflow.md,'ACSD-61134: [!UICONTROL Braintree Vault] payment method automatically deselected in checkout workflow',Apply the ACSD-61134 patch to resolve the Adobe Commerce issue where the *[!UICONTROL Braintree Vault]* payment method is automatically deselected in the checkout workflow when a shopper updates their billing address by deselecting the *[!UICONTROL My billing and shipping address are the same]* checkbox.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-54/acsd-61756-boosting-advanced-sales-rule-filter.md,'ACSD-61756: Performance degradation of `AdvancedSalesRule` filters due to missing database indexes',"Apply the ACSD-61756 patch to fix the Adobe Commerce issue where the `magento_salesrule_filter` query performs a full table scan without using indexes, leading to performance degradation when handling large volumes of records. This patch improves performance by adding the missing database indexes for `AdvancedSalesRule` filters.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-54/acsd-60267-fpt-applies-fails-when-products-are-added-through-configurable-product-options.md,'ACSD-60267: FPT applies incorrectly when products are added through configurable product options',"Apply the ACSD-60267 patch to fix the Adobe Commerce issue where the fixed product tax (FPT) applies correctly when adding simple products directly to the cart, but fails when selecting the same products through configurable product options.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-54/acsd-61199-cms-page-hierarchy-tab-doesnt-display-proper-tree-structure.md,'ACSD-61199: CMS page [!UICONTROL Hierarchy] tab does not display proper tree structure',Apply the ACSD-61199 patch to fix the Adobe Commerce issue where the CMS page's *[!UICONTROL Hierarchy]* tab doesn't display a proper tree structure when editing a CMS page with an existing *[!UICONTROL Hierarchy]*.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-54/acsd-61200-fixes-discount-tax-compensation-in-sales-total-calculations.md,'ACSD-61200: Fixes discount tax compensation in sales total calculations',"Apply the ACSD-61200 patch to fix the Adobe Commerce issue where *[!UICONTROL Discount Tax Compensation Amount]* and *[!UICONTROL Shipping Discount Tax Compensation Amount]* are missing from sales total calculations, causing discrepancies between sales order data and coupon report data.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-54/acsd-61522-email-in-name-fields-sends-invalid-order-confirmations.md,'ACSD-61522: Email addresses in *First and Last Name* fields send invalid order confirmations',"Apply the ACSD-61522 patch to fix the Adobe Commerce issue where it is possible to enter email addresses into a guest customer's *[!UICONTROL First Name]* and *[!UICONTROL Last Name]* fields, leading to invalid order confirmation emails being sent.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-54/acsd-61103-customer-entity-failure-count-not-reset-after-login.md,'ACSD-61103: Failure count not reset to zero after successful customer login through API',Apply the ACSD-61103 patch to fix the Adobe Commerce issue where the failure count in the `customer_entity` table is not reset to zero after a customer successfully logs in through API endpoints.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-54/acsd-61799-incorrect-total-discount-calculation-with-multiple-fixed-discount-rules.md,'ACSD-61799: Incorrect total discount calculation with multiple fixed discount cart rules applied to quote',Apply the ACSD-61799 patch to fix the Adobe Commerce issue where the total discount is incorrectly calculated when multiple cart rules with fixed discounts are applied to the quote.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-54/acsd-62485-async-operations-all-consumer-stops-working-when-company-is-created.md,'ACSD-62485: `async.operations.all` consumer stops working when company is created',Apply the ACSD-62485 patch to fix the Adobe Commerce issue where the `async.operations.all` consumer stops working when a B2B company is created.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-54/acsd-61845-error-occurs-for-requests-with-text-html-accept-header.md,'ACSD-61845: Error occurs for requests with text/html accept header',"Apply the ACSD-61845 patch to fix the Adobe Commerce issue where sending an HTTP request with only a *text/html* accept header causes a 500 error, with B2B modules installed.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-54/acsd-62056-image-upload-for-configurable-products-fail-msi-installed.md,'ACSD-62056: Image upload for configurable product fails if MSI is installed',Apply the ACSD-62056 patch to fix the Adobe Commerce issue where images for configurable products are not getting added if MSI is installed.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-58566-grapghql-internal-server-error-for-purchase-order-comments.md,'ACSD-58566: GraphQL internal server error for purchase order comments',Apply the ACSD-58566 patch to fix the Adobe Commerce issue where GraphQL returns an internal server error when querying the `created_at` field in the `addPurchaseOrderComment` mutation.,Troubleshooting
./help//tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.55',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.55.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-58685-ensures-disabled-sales-emails-are-not-sent-upon-re-enabling.md,'ACSD-58685: Disabled sales emails are sent upon re-enabling',Apply the ACSD-58685 patch to fix the Adobe Commerce issue where sales emails initiated while email communication is disabled are sent once email communication is re-enabled.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-58828-server-side-address-required-message-appears-for-any-empty-required-field-alongside-client-side-validation.md,"'ACSD-58828: Server-side *address is required* message appears for any empty required field, alongside client-side validation'","Apply the ACSD-58828 patch to fix the Adobe Commerce issue where the server-side validation message *address is required* appears if any required field is left empty, alongside the client-side validation message.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-61534-design-configuration-cannot-set-using-bin-magento-config-set.md,"'ACSD-61534: Design configuration cannot be set using bin/magento config:set, and locked values can be altered via form manipulation'","Apply the ACSD-61534 patch to fix the Adobe Commerce issue where the design configuration can't be set using the `bin/magento config:set` command, and locked values can be altered through form manipulation.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-61348-wishlist-items-visible-via-graphql-but-not-on-storefront.md,'ACSD-61348: Wishlist items visible via GraphQL but not on storefront',Apply the ACSD-61348 patch to fix the Adobe Commerce issue where the wishlist items are visible via GraphQL but not on the storefront in a multi-website environment.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-61785-updating-reward-warning-notification-attribute-not-possible-via-graphql.md,'ACSD-61785: Updating reward_warning_notification attribute not possible via GraphQL mutation and REST API calls',Apply the ACSD-61785 patch to fix the Adobe Commerce issue where updating the `reward_warning_notification` attribute is not possible via GraphQL mutation and REST API calls.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-58471-dynamic-content-fails-load-product-detail-page.md,"'ACSD-58471: Dynamic content fails to load on the product detail page, when the associated catalog price rules were scheduled'","Apply the ACSD-58471 patch to fix the Adobe Commerce issue where where dynamic content fails to load on the product detail page, when the associated catalog price rules were scheduled.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-58383-duplicate-credit-memos-from-simultaneous-refund-requests-via-rest-api.md,'ACSD-58383: Duplicate credit memos from simultaneous refund requests via [!DNL REST API]',"Apply the ACSD-58383 patch to fix the Adobe Commerce issue where issuing a refund via the [!DNL REST API] with two identical requests that are executed simultaneously, creates duplicate credit memos.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-58735-restricted-admin-cant-view-abandoned-shopping-carts.md,'ACSD-58735: Restricted admin can’t view abandoned shopping carts on customer account for associated website',Apply the ACSD-58735 patch to fix the Adobe Commerce issue where a restricted admin cannot view the abandoned shopping carts on the customer account page in the Commerce Admin for an associated website.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-62793-datetime-attributes-exports-missing-time-component-and-fields-enclosure-enabled-attribute-values-enclosed-within-double-quotes.md,"'ACSD-62793: Datetime attributes in exports missing time component. Additionally if **[!UICONTROL Fields Enclosure]** enabled, attribute values enclosed within double-quotes'","Apply the ACSD-62793 patch to fix the Adobe Commerce issue where datetime attributes in exported data are missing the time component. Additionally if **[!UICONTROL Fields Enclosure]** is enabled, attribute values in the *additional_attributes* column will be enclosed within double-quotes.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-60344-duplicate-order-confirmation-emails-for-purchase-order-with-auto-approval.md,'ACSD-60344: Duplicate order confirmation emails on using [!UICONTROL Purchase Order] with auto-approval',Apply the ACSD-60344 patch to fix the Adobe Commerce issue where duplicate order confirmation emails are being sent when using a [!UICONTROL Purchase Order] with auto-approval.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-62332-product-listing-graphql-query-limit-plus-live-search-current-page.md,"'ACSD-62332: Product listing GraphQL query limited to 10,000 products and [!DNL Live Search] sets current page to 1'","Apply the ACSD-62332 patch to fix the Adobe Commerce issues where the product listing GraphQL query is limited to a total_count of 10,000 products and where [!DNL Live Search] sets the current page to *1* instead of page *2* in the search criteria when queried via GraphQL.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-55/acsd-62591-fixes-theme-doesnt-switch.md,"""ACSD-62591: Theme doesn't switch when **[!UICONTROL User Agent Rules]** configured""",Apply the ACSD-62591 patch to fix the Adobe Commerce issue where the theme doesn't switch properly when the **[!UICONTROL User Agent Rules]** are configured.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.56',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.56.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-61805-stock-status-issue-storefront-backorder-status-update-rest-api.md,'ACSD-61805: Fixes stock issue on storefront after backorder status update via REST API',Apply the ACSD-61805 patch to fix the Adobe Commerce issue where products remain out of stock on the storefront after updating the backorder status via the REST API,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-60811-fixes-limitation-in-updating-order-status-to-custom-values.md,'ACSD-60811: Fixes limitation in updating order status to custom values',Apply the ACSD-60811 patch to fix the Adobe Commerce issue where updating order status with custom value or comment is only possible if the current status is either 'processing' or 'fraud.',Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-62971-stock-import-error-non-numeric-quantity.md,'ACSD-62971: Stock sources import with non-numeric quantity values results in the quantity being set to 0',Apply the ACSD-62971 patch to fix the Adobe Commerce issue where importing stock sources with non-numeric values in the 'quantity' column results in the quantity being set to 0.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-62979-incorrect-store-id-in-the-graphql-header-causes-a-fatal-memory-error.md,'ACSD-62979: Incorrect Store ID in the GraphQL header causes a fatal memory error',Apply the ACSD-62979 patch to fix the Adobe Commerce issue where using the incorrect Store ID in the GraphQL header causes a fatal memory error,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-62475-fixes-gift-card-merging-issues-in-the-cart.md,'ACSD-62475: Fixes gift card merging issues in the cart',Apply the ACSD-62475 patch to fix the Adobe Commerce issue where gift card products with different details are incorrectly merged into a single line item in the cart.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-63242-slow-import-when-adding-catalog-products.md,"'ACSD-63242: Slow import when adding more than 10,000 catalog products'","Apply the ACSD-63242 patch to fix the Adobe Commerce issue of slow imports when catalog products with more than 10,000 entries are added.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-63062-incorrect-cart-discount-calculations-when-multiple-overlapping-rules.md,'ACSD-63062: Incorrect cart discount calculations with multiple overlapping rules',Apply the ACSD-63062 patch to fix the Adobe Commerce issue where where incorrect cart discount calculations occur when multiple overlapping rules are applied.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-62428-fixes-stock-status-errors-in-catalog-search-index.md,'ACSD-62428: Stock status errors in catalog search index',Apply the ACSD-62428 patch to fix the issue where the `is_out_of_stock` value in the catalog search index is incorrectly set when the SKU is not as a searchable attribute.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-63244-resolves-admin-panel-javascript-issues-including-google-maps-rendering-and-console-errors.md,"'ACSD-63244: Resolve admin panel JavaScript issues, including [!DNL Google Maps] rendering and console errors'","The ACSD-63244 patch fixes the multiple JavaScript issues in the admin panel, including problems with [!DNL Google Maps] rendering and recurring `Uncaught TypeError this._each is not a function` errors in the browser console.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-62355-improves-configurable-product-edit-performance-in-adobe-commerce.md,'ACSD-62355:  Improves configurable product edit performance in Adobe Commerce',Apply the ACSD-62355 patch to fix the Adobe Commerce issue where the configurable product edit page experiences slow loading when the product is based on numerous attributes with many values.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-62872-schedule-updates-validated-incorrectly.md,'ACSD-62872: Schedule updates validated incorrectly',Apply the ACSD-62872 patch to fix the Adobe Commerce issue with unique attribute validation where scheduled updates are validated incorrectly.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-62952-gift-registry-date-inaccurate-storefront.md,'ACSD-62952: Gift Registry date displayed inaccurately on the storefront',Apply the ACSD-62952 patch to fix the Adobe Commerce issue where the Gift Registry date is displayed inaccurately on the storefront.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-62577-storefront-search-performance-optimization.md,'ACSD-62577: Storefront search performance optimization',Apply the ACSD-62577 patch to fix the Adobe Commerce issue where storefront search performance is degraded due to slow query execution caused by a large `search_query` table.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-55339-resolving-sku-trimming-issue-in-negotiable-quotes-for-adobe-commerce.md,'ACSD-55339: Resolving SKU trimming issue in negotiable quotes for Adobe Commerce',"Apply the ACSD-55339 patch to fix the Adobe Commerce issue where product SKUs with leading zeros are trimmed, causing negotiation errors.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-62670-products-ordered-report-export-to-csv-xml-throws-error.md,'ACSD-62670: [!UICONTROL Ordered Products Report] export to CSV and XML throws error',Apply the ACSD-62670 patch to fix the Adobe Commerce issue where exporting the [!UICONTROL Ordered Products Report] to CSV and XML throws an error.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-56/acsd-62755-tinymce-7-needs-font-size-added-in-editor-initialization-setting.md,'ACSD-62755: [!DNL TinyMCE] 7 needs font size and font added to editor initialization settings',Apply the ACSD-62755 patch to fix the Adobe Commerce issue where [!DNL TinyMCE] 7 requires *font size* and *font family* to be specifically added within editor initialization settings.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.57',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.57.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-59083-fix-base-table-or-view-not-found-errors-during-simultaneous-mview-updates.md,'ACSD-59083: Base table or view not found errors during simultaneous mview updates',Apply the ACSD-59083 patch to fix the Adobe Commerce issue where certain database update operations fail with the error 'Base table or view not found'.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-62951-fixes-missing-items-and-totals-in-credit-memo-emails-sent-via-rest-api.md,'ACSD-62951: Fixes missing items and totals in [!UICONTROL Credit Memo] emails sent via REST API',Apply the ACSD-62951 patch to fix the Adobe Commerce issue where the[!UICONTROL Credit Memo] email is sent without including the order items and totals.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-62212-forgot-password-email-not-translated-to-store-view-language.md,'ACSD-62212: [!UICONTROL Forgot Password] email not translated to store view language',Apply the ACSD-62212 patch to fix the Adobe Commerce issue where the content of the *[!UICONTROL Forgot Password]* email is not translated to the store view's language.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-62708-tinymce-7-editor-font-size-issue.md,'ACSD-62708: [!DNL TinyMCE] 7 editor font size in admin panel shows PT',"Apply the ACSD-62708 patch to fix the Adobe Commerce issue where [!DNL TinyMCE] 7 editor font size in the admin shows PT and not PX. Now, you can also set the font size in PX instead of PT.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-62689-customer-add-categories-issue-related-product-rules-and-widgets.md,'ACSD-62689: Unable to add categories in [!UICONTROL Related Product Rules] and widgets after depth 4',Apply the ACSD-62689 patch to fix the Adobe Commerce issue where a customer is unable to add categories in [!UICONTROL Related Product Rules] and widgets after depth four nesting.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-62629-product-list-widgets-category-condition.md,'ACSD-62629: Product list in widgets shows incorrect categories',Apply the ACSD-62629 patch to fix the Adobe Commerce issue where a product list used in widgets does not respect category condition.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-57570-fix-restricted-admin-access.md,'ACSD-57570: Fix for restricted admin user access to shared catalogs',"Apply the ACSD-57570 patch to fix the Adobe Commerce issue where a restricted admin user with access to a particular store cannot consistently view all shared catalogs assigned to products or save customer information, leading to system inconsistencies.",Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-62635-multistore-related-products-displayed-incorrectly-in-graphql.md,'ACSD-62635: Multi-store related products displayed incorrectly in [!DNL GraphQL]',Apply the ACSD-62635 patch to fix the Adobe Commerce issue where multi-store related products do not display properly in the [!DNL GraphQL] product query.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-61622-fedex-account-specific-rates-missing-from-response.md,'ACSD-61622: [!DNL FedEx] account specific rates are missing in REST API response',Apply the ACSD-61622 patch to fix the Adobe Commerce issue where [!DNL FedEx] account specific rates are missing from the REST API response.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-62965-fixes-missing-localizedexception-message-in-graphql-order-placement-response.md,'ACSD-62965: Fixes missing LocalizedException message in GraphQL order placement response',Apply the ACSD-62965 patch to fix the Adobe Commerce issues where the `LocalizedException` message was not included in the GraphQL response during order placement.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-62758-resolved-video-rendering-issue-on-configurable-product-pages.md,'ACSD-62758: Resolved video rendering issue on configurable product pages',Apply the ACSD-62758 patch to fix the Adobe Commerce issue where product videos on configurable product detail pages do not render correctly when URLs contain pre-selected swatch options.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-63326-fix-admin-redirection-issue-after-placing-an-order-from-the-backend.md,'ACSD-63326: Fix admin redirection issue after placing an order from the backend',Apply the ACSD-63326 patch to fix the Adobe Commerce issue where the admin is redirected to a broken page after placing an order from the backend.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-63286-products-in-shared-catalog-need-manual-reindexing-to-appear.md,'ACSD-63286: Products assigned to shared catalog need manual reindexing to appear',Apply the ACSD-63286 patch to fix the Adobe Commerce issue where products assigned to a shared catalog via API do not appear on the storefront until a manual reindex is executed.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-58325-import-button-available-even-after-a-validation-error.md,'ACSD-58325: [!UICONTROL Import] button available even after a validation error',Apply the ACSD-58325 patch to fix the Adobe Commerce issue where the [!UICONTROL Import] button is available even after a validation error.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-61895-graphql-not-returning-categories-with-allow-permission.md,'ACSD-61895: [!DNL GraphQL] categories query fails for private shared catalog with restricted view',Apply the ACSD-61895 patch to fix the Adobe Commerce issue where [!DNL GraphQL] responses for guest customers (using a public shared catalog with all allowed categories) did not return any categories when a private shared catalog with restrictions was created for the same categories.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-62671-graphql-not-returning-updated-address-on-first-attempt.md,'ACSD-62671: [!DNL GraphQL] does not return updated address on first attempt',Apply the ACSD-62671 patch to fix the Adobe Commerce issue where a [!DNL GraphQL] request does not return up-to-date address information on the first attempt.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-57/acsd-62481-shopping-cart-empty-even-with-persistence-enabled.md,'ACSD-62481: Shopping cart remains empty even with [!UICONTROL Persistence] enabled',Apply the ACSD-62481 patch to fix the Adobe Commerce issue where the persistent cart feature fails when using the login pop-up during checkout.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-58/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.58',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.58.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-58/acsd-63067-resolving-quantity-validation-issues-in-grouped-products-on-storefront.md,'ACSD-63067: Resolving quantity validation issues in grouped products on storefront',Apply the ACSD-63067 patch to fix the Adobe Commerce issue where all product quantities in grouped products are incorrectly highlighted as invalid when only one product has an incorrect quantity.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-58/acsd-63283-resolving-gift-registry-email-and-order-placement-issues-in-adobe-commerce.md,'ACSD-63283: Resolving [!UICONTROL Gift Registry] email and order placement issues in Adobe Commerce',Apply the ACSD-63283 patch to fix the Adobe Commerce issue where ordering items from the [!UICONTROL Gift Registry] causes an exception and ensures [!UICONTROL Gift Registry Updates] include only the correct items.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-58/acsd-62118-tax-item-table-not-updated-po-method.md,'ACSD-62118: `sales_order_tax_item` table not fully updated for B2B orders placed using the [!UICONTROL Purchase Order] method',Apply the ACSD-62118 patch to fix the Adobe Commerce issue where the `sales_order_tax_item` table isn't fully updated when B2B orders are placed using the [!UICONTROL Purchase Order] method.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-58/acsd-63182-error-occurs-while-saving-a-product-after-bundle-product-duplication.md,'ACSD-63182: Error occurs while saving a product after bundle product duplication',Apply the ACSD-63182 patch to fix the Adobe Commerce issue where an error occurs while saving a product after a bundle product is duplicated with MSI enabled.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-58/acsd-63090-deleting-product-from-admin-empties-the-shopping-cart.md,'ACSD-63090: Deleting a product from Admin empties the shopping cart',Apply the ACSD-63090 patch to fix the Adobe Commerce issue where a customer's shopping cart items disappeared as a result of a product being deleted after it was added to the shopping cart.,Troubleshooting
./help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-58/acsd-48570-fixing-admin-reset-password-link-issue-with-store-card-in-url.md,'ACSD-48570: Fixing admin reset password link issue with store code in URL',Apply the ACSD-48570 patch to fix the Adobe Commerce issue where the reset password page could not be accessed via the Admin reset password link when the [!UICONTROL Add Store Code to URLs] configuration was enabled.,Troubleshooting
